assembly,query,contig,pident,alen,qlen,qstart,qend,sstart,send,evalue,bitscore
Sb_strain17,HXT16|YJR158W|567,CM002949.1,29.944,531,567,60,562,93330,94805,9.89e-47,175.0
Sb_strain17,HXT16|YJR158W|567,CM002955.1,70.526,95,567,1,95,12240,11965,1.21e-35,142.0
Sb_strain17,HXT16|YJR158W|567,CM002952.1,24.221,417,567,106,514,706483,705296,5.23e-26,112.0
Sb_strain17,HXT16|YJR158W|567,CM002952.1,23.629,529,567,42,547,808600,807098,9.41e-17,82.8
Sb_strain17,HXT16|YJR158W|567,CM002957.1,22.249,409,567,106,504,265520,264348,6.72e-21,96.3
Sb_strain17,HXT17|YNR072W|564,JPJH02000409.1,94.15,359,564,203,561,9854,8778,0.0,696.0
Sb_strain17,HXT17|YNR072W|564,JPJH02000409.1,23.345,574,564,8,551,3202,4869,3.8e-20,93.6
Sb_strain17,HXT17|YNR072W|564,CM002946.1,58.467,561,564,6,555,270364,272028,0.0,670.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,61.886,509,564,44,552,1141094,1139571,0.0,640.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,61.69,509,564,44,552,1135702,1134179,0.0,638.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,89.645,338,564,2,339,1014,1,0.0,629.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,58.546,509,564,44,552,1143542,1142019,0.0,618.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,54.71,552,564,2,552,1147002,1145368,0.0,600.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,29.825,513,564,64,563,208027,209523,2.2e-64,227.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,29.225,503,564,34,521,100071,101504,1.23e-63,225.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,27.238,525,564,50,553,1481826,1483361,1.57e-55,201.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,27.16,567,564,5,541,1418654,1417083,1.74e-43,165.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,22.117,529,564,65,525,1223608,1222112,2.23e-25,110.0
Sb_strain17,HXT17|YNR072W|564,CM002954.1,20.048,419,564,75,479,91201,90026,2.72e-10,62.0
Sb_strain17,HXT17|YNR072W|564,CM002958.1,55.535,551,564,2,540,269549,267900,0.0,608.0
Sb_strain17,HXT17|YNR072W|564,CM002958.1,54.36,539,564,2,540,273470,271863,0.0,604.0
Sb_strain17,HXT17|YNR072W|564,CM002958.1,52.505,539,564,20,558,277269,275680,0.0,579.0
Sb_strain17,HXT17|YNR072W|564,CM002947.1,55.229,545,564,1,545,282746,284371,0.0,600.0
Sb_strain17,HXT17|YNR072W|564,CM002947.1,23.844,411,564,110,463,18374,17223,2.46e-10,62.4
Sb_strain17,HXT17|YNR072W|564,CM002956.1,57.708,506,564,43,548,98802,100313,0.0,588.0
Sb_strain17,HXT17|YNR072W|564,CM002956.1,22.746,488,564,68,522,38561,39928,1.82e-18,88.6
Sb_strain17,HXT17|YNR072W|564,CM002960.1,53.493,458,564,6,463,3460,4830,3.78e-164,511.0
Sb_strain17,HXT17|YNR072W|564,CM002960.1,56.471,85,564,474,558,4856,5107,3.78e-164,85.5
Sb_strain17,HXT17|YNR072W|564,CM002948.1,36.082,485,564,59,522,24277,22847,9.67e-95,316.0
Sb_strain17,HXT17|YNR072W|564,CM002949.1,29.828,580,564,1,550,93210,94796,1.76e-48,180.0
Sb_strain17,HXT17|YNR072W|564,CM002955.1,92.308,91,564,2,92,12228,11965,7.09e-46,172.0
Sb_strain17,HXT17|YNR072W|564,CM002952.1,24.7,417,564,103,511,706483,705296,8.94e-28,117.0
Sb_strain17,HXT17|YNR072W|564,CM002952.1,22.47,494,564,72,552,808480,807092,1.12e-18,89.0
Sb_strain17,HXT17|YNR072W|564,CM002957.1,22.738,409,564,103,501,265520,264348,6.73e-23,102.0
Sb_strain17,IMA1|YGR287C|589,CM002957.1,99.083,545,589,45,589,1001349,999715,0.0,1121.0
Sb_strain17,IMA1|YGR287C|589,CM002952.1,71.891,587,589,1,587,809977,811722,0.0,909.0
Sb_strain17,IMA1|YGR287C|589,CM002960.1,64.87,575,589,12,586,2598,883,0.0,801.0
Sb_strain17,IMA5|YJL216C|581,CM002960.1,95.697,581,581,1,581,2616,874,0.0,1163.0
Sb_strain17,IMA5|YJL216C|581,CM002952.1,60.59,576,581,7,581,810007,811728,0.0,759.0
Sb_strain17,IMA5|YJL216C|581,CM002957.1,64.991,537,581,46,579,1001331,999721,0.0,744.0
Sb_strain17,MAL12|YGR292W|584,CM002952.1,99.486,584,584,1,584,809977,811728,0.0,1207.0
Sb_strain17,MAL12|YGR292W|584,CM002957.1,71.136,537,584,50,582,1001331,999721,0.0,824.0
Sb_strain17,MAL12|YGR292W|584,CM002960.1,61.111,576,584,11,584,2598,874,0.0,763.0
Sb_strain17,MAL31|YBR298C|614,CM002952.1,99.25,533,614,82,614,808576,806978,0.0,1092.0
Sb_strain17,MAL31|YBR298C|614,CM002952.1,99.315,146,614,1,146,809005,808568,3e-88,299.0
Sb_strain17,MAL31|YBR298C|614,JPJH02000409.1,75.537,605,614,1,604,3094,4899,0.0,954.0
Sb_strain17,MAL31|YBR298C|614,JPJH02000409.1,23.188,345,614,262,592,9803,8811,1.02e-09,60.5
Sb_strain17,MAL31|YBR298C|614,CM002954.1,24.268,478,614,114,571,100170,101543,9.15e-23,102.0
Sb_strain17,MAL31|YBR298C|614,CM002954.1,24.516,465,614,114,562,208051,209391,1.5e-21,98.6
Sb_strain17,MAL31|YBR298C|614,CM002954.1,21.19,538,614,61,565,1146969,1145449,5.04e-16,80.9
Sb_strain17,MAL31|YBR298C|614,CM002954.1,23.514,387,614,206,565,1143182,1142100,1.51e-15,79.3
Sb_strain17,MAL31|YBR298C|614,CM002954.1,23.514,387,614,206,565,1140734,1139652,4.83e-15,77.8
Sb_strain17,MAL31|YBR298C|614,CM002954.1,23.514,387,614,206,565,1135342,1134260,9.34e-15,76.6
Sb_strain17,MAL31|YBR298C|614,CM002954.1,23.62,326,614,28,346,1023,115,1.02e-11,67.0
Sb_strain17,MAL31|YBR298C|614,CM002954.1,23.093,472,614,114,561,1481892,1483229,2.43e-10,62.4
Sb_strain17,MAL31|YBR298C|614,CM002954.1,31.053,190,614,159,335,1223476,1222946,4.82e-08,55.1
Sb_strain17,MAL31|YBR298C|614,CM002954.1,21.445,429,614,15,433,1418744,1417560,5.19e-07,51.6
Sb_strain17,MAL31|YBR298C|614,CM002958.1,21.311,610,614,10,594,277437,275692,9.68e-22,99.4
Sb_strain17,MAL31|YBR298C|614,CM002958.1,21.34,567,614,37,565,269552,267945,1.41e-17,85.9
Sb_strain17,MAL31|YBR298C|614,CM002958.1,20.724,608,614,15,596,273536,271830,1.76e-17,85.5
Sb_strain17,MAL31|YBR298C|614,CM002947.1,23.295,528,614,79,565,282830,284317,6.59e-19,90.1
Sb_strain17,MAL31|YBR298C|614,CM002956.1,21.23,504,614,114,604,98889,100334,4.36e-18,87.4
Sb_strain17,MAL31|YBR298C|614,CM002946.1,21.071,579,614,4,565,270250,271932,3.05e-17,84.7
Sb_strain17,MAL31|YBR298C|614,CM002960.1,22.359,407,614,112,501,3649,4836,6.29e-15,77.4
Sb_strain17,MAL31|YBR298C|614,CM002948.1,22.124,565,614,37,562,24436,22847,1.37e-12,69.7
Sb_strain17,MAL31|YBR298C|614,CM002949.1,25.439,456,614,169,599,93513,94832,3.64e-09,58.5
Sb_strain17,MAL32|YBR299W|584,CM002952.1,99.829,584,584,1,584,809977,811728,0.0,1209.0
Sb_strain17,MAL32|YBR299W|584,CM002957.1,70.95,537,584,50,582,1001331,999721,0.0,824.0
Sb_strain17,MAL32|YBR299W|584,CM002960.1,60.938,576,584,11,584,2598,874,0.0,761.0
Sb_strain17,MAL33|YBR297W|468,CM002952.1,98.504,468,468,1,468,804574,805977,0.0,960.0
Sb_strain17,MAL33|YBR297W|468,CM002952.1,98.734,79,468,390,468,806036,806272,1.33e-43,163.0
Sb_strain17,MAL33|YBR297W|468,CM002950.1,70.474,464,468,1,462,868840,870231,0.0,683.0
Sb_strain17,MAL33|YBR297W|468,CM002950.1,97.059,34,468,435,468,870234,870335,2.55e-12,68.2
Sb_strain17,MAL33|YBR297W|468,CM002956.1,66.17,470,468,1,468,14519,15913,0.0,649.0
Sb_strain17,MAL33|YBR297W|468,CM002957.1,71.86,430,468,1,428,1003436,1004725,0.0,647.0
Sb_strain17,MAL33|YBR297W|468,CM002957.1,57.692,78,468,1,78,1002575,1002808,5.18e-23,101.0
Sb_strain17,MAL33|YBR297W|468,CM002959.1,48.718,39,468,4,42,77698,77814,5.61e-08,53.9
Sb_strain17,MAL33|YBR297W|468,CM002960.1,47.5,40,468,6,44,234056,234175,5.17e-06,47.8
Sb_strain17,ASP1|YDR321W|381,CM002954.1,100.0,381,381,1,381,1088635,1089777,0.0,781.0
Sb_strain17,GAL1|YBR020W|528,CM002952.1,99.811,528,528,1,528,263295,264878,0.0,1092.0
Sb_strain17,GAL1|YBR020W|528,CM002954.1,73.664,524,528,4,527,473978,475543,0.0,834.0
Sb_strain17,GAL2|YLR081W|574,CM002946.1,99.652,574,574,1,574,270319,272040,0.0,1177.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,73.063,568,574,6,573,1141241,1139547,0.0,849.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,72.887,568,574,6,573,1135849,1134155,0.0,847.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,68.838,568,574,6,573,1143689,1141995,0.0,799.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,65.845,568,574,6,573,1147032,1145344,0.0,745.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,52.802,339,574,15,352,1005,1,3.82e-108,355.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,31.551,561,574,3,552,207808,209442,9.31e-74,255.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,30.686,554,574,1,534,99924,101504,1.52e-70,246.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,27.092,502,574,63,548,1481838,1483283,2.47e-52,192.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,27.013,559,574,25,564,1418657,1417056,7.49e-42,160.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,25.673,557,574,50,538,1223695,1222112,1.2e-40,157.0
Sb_strain17,GAL2|YLR081W|574,CM002954.1,22.391,527,574,24,528,91396,89915,1.97e-16,82.0
Sb_strain17,GAL2|YLR081W|574,CM002958.1,70.588,578,574,7,573,269570,267840,0.0,814.0
Sb_strain17,GAL2|YLR081W|574,CM002958.1,65.719,563,574,20,574,273488,271800,0.0,743.0
Sb_strain17,GAL2|YLR081W|574,CM002958.1,68.47,536,574,38,573,277278,275671,0.0,738.0
Sb_strain17,GAL2|YLR081W|574,CM002947.1,67.304,523,574,30,552,282803,284359,0.0,709.0
Sb_strain17,GAL2|YLR081W|574,CM002947.1,22.112,502,574,129,564,18356,16932,1.48e-10,63.2
Sb_strain17,GAL2|YLR081W|574,CM002956.1,62.727,550,574,3,552,98667,100289,0.0,687.0
Sb_strain17,GAL2|YLR081W|574,CM002956.1,23.168,505,574,59,535,38492,39928,2.38e-21,97.8
Sb_strain17,GAL2|YLR081W|574,CM002960.1,66.109,478,574,1,477,3415,4833,0.0,647.0
Sb_strain17,GAL2|YLR081W|574,CM002960.1,74.713,87,574,487,573,4856,5116,0.0,130.0
Sb_strain17,GAL2|YLR081W|574,JPJH02000409.1,64.426,357,574,216,572,9854,8790,1.23e-152,483.0
Sb_strain17,GAL2|YLR081W|574,JPJH02000409.1,22.222,549,574,4,538,3178,4785,3.61e-18,87.4
Sb_strain17,GAL2|YLR081W|574,CM002948.1,36.599,541,574,29,535,24439,22847,5.4e-103,340.0
Sb_strain17,GAL2|YLR081W|574,CM002949.1,27.818,550,574,4,537,93156,94721,2.01e-42,162.0
Sb_strain17,GAL2|YLR081W|574,CM002957.1,25.701,428,574,116,531,265520,264303,1.03e-25,111.0
Sb_strain17,GAL2|YLR081W|574,CM002952.1,24.725,364,574,171,524,706321,705296,8.19e-19,89.7
Sb_strain17,GAL2|YLR081W|574,CM002952.1,21.595,514,574,36,538,808615,807125,6.25e-16,80.5
Sb_strain17,GAL2|YLR081W|574,CM002955.1,39.216,51,574,58,108,12111,11959,6.25e-07,51.2
Sb_strain17,GAL7|YBR018C|366,CM002952.1,100.0,366,366,1,366,259801,258704,0.0,768.0
Sb_strain17,GAL10|YBR019C|699,CM002952.1,100.0,699,699,1,699,262626,260530,0.0,1452.0
Sb_strain17,GAL10|YBR019C|699,CM002958.1,51.524,328,699,376,699,501230,500247,7.46e-101,338.0
Sb_strain17,GAL10|YBR019C|699,CM002948.1,51.976,329,699,376,698,735933,734950,2.03e-99,334.0
Sb_strain17,GAL3|YDR009W|520,CM002954.1,99.615,520,520,1,520,473987,475546,0.0,1085.0
Sb_strain17,GAL3|YDR009W|520,CM002952.1,74.468,517,520,5,519,263325,264875,0.0,833.0
Sb_strain17,GAL4|YPL248C|881,CM002950.1,99.659,881,881,1,881,57534,54892,0.0,1822.0
Sb_strain17,GAL4|YPL248C|881,CM002947.1,38.983,59,881,7,65,820138,819962,8.37e-08,55.1
Sb_strain17,GAL4|YPL248C|881,CM002960.1,38.983,59,881,9,67,234056,234232,3.07e-07,53.1
Sb_strain17,GAL80|YML051W|435,CM002947.1,100.0,435,435,1,435,167145,168449,0.0,896.0
Sb_strain17,SUC2|YIL162W|532,CM002959.1,99.436,532,532,1,532,12165,13760,0.0,1090.0
Sb_strain17,ACT1|YFL039C|375,CM002956.1,100.0,372,375,4,375,41484,40369,0.0,775.0
Sb_strain17,ACT1|YFL039C|375,CM002958.1,46.739,368,375,8,372,345157,344054,7.99e-115,366.0
Sb_strain17,ACT1|YFL039C|375,CM002954.1,46.154,377,375,8,368,407644,408774,8.09e-114,363.0
Sb_strain17,ACT1|YFL039C|375,CM002960.1,35.36,444,375,7,372,523873,522569,3.08e-72,243.0
Sb_strain17,ACT1|YFL039C|375,CM002960.1,26.207,290,375,4,264,253390,252542,4.48e-23,100.0
Sb_strain17,ACT1|YFL039C|375,CM002960.1,36.301,146,375,224,366,252403,251990,1.44e-21,95.5
Sb_strain17,ACT1|YFL039C|375,CM002948.1,28.261,230,375,6,228,488917,488243,3.64e-24,103.0
Sb_strain17,ACT1|YFL039C|375,CM002948.1,28.261,230,375,6,228,535899,535225,5.03e-24,102.0
Sb_strain17,ACT1|YFL039C|375,CM002948.1,28.889,135,375,253,374,534162,533770,1.87e-11,64.3
Sb_strain17,ACT1|YFL039C|375,CM002946.1,23.973,438,375,4,367,282241,280973,6.22e-24,102.0
Sb_strain17,ACT1|YFL039C|375,CM002950.1,27.419,186,375,7,188,562018,562572,2.92e-17,82.4
Sb_strain17,ACT1|YFL039C|375,CM002950.1,27.419,186,375,7,188,582445,582999,2.92e-17,82.4
Sb_strain17,PGK1|YCR012W|416,CM002953.1,99.76,416,416,1,416,126804,128051,0.0,832.0
Sb_strain17,TDH3|YGR192C|332,CM002957.1,99.398,332,332,1,332,815812,814817,0.0,677.0
Sb_strain17,TDH3|YGR192C|332,CM002960.1,96.386,332,332,1,332,427487,426492,0.0,660.0
Sb_strain17,TDH3|YGR192C|332,CM002960.1,87.952,332,332,1,332,306670,307665,0.0,617.0
Sb_strain17,PMA1|YGL008C|918,CM002957.1,99.564,918,918,1,918,449730,446977,0.0,1874.0
Sb_strain17,PMA1|YGL008C|918,CM002957.1,26.093,778,918,53,730,195726,193411,5.02e-62,229.0
Sb_strain17,PMA1|YGL008C|918,CM002957.1,27.414,321,918,427,700,454758,455705,8.57e-20,94.4
Sb_strain17,PMA1|YGL008C|918,CM002957.1,23.573,403,918,78,390,453171,454352,2.06e-18,89.7
Sb_strain17,PMA1|YGL008C|918,CM002950.1,91.421,746,918,41,782,398916,401147,0.0,1360.0
Sb_strain17,PMA1|YGL008C|918,CM002950.1,91.912,136,918,783,918,401146,401553,4.04e-75,269.0
Sb_strain17,PMA1|YGL008C|918,CM002954.1,30.791,354,918,78,388,534727,533669,1.12e-33,139.0
Sb_strain17,PMA1|YGL008C|918,CM002954.1,28.135,327,918,429,716,533260,532286,3.2e-25,112.0
Sb_strain17,PMA1|YGL008C|918,CM002954.1,22.028,572,918,164,698,992248,993798,2.51e-22,102.0
Sb_strain17,PMA1|YGL008C|918,CM002955.1,21.959,592,918,179,656,82752,84503,4.18e-11,65.9
Sb_strain17,PMA1|YGL008C|918,CM002952.1,22.727,286,918,159,421,798918,799769,1.27e-10,64.3
Sb_strain17,PMA1|YGL008C|918,CM002952.1,25.346,217,918,534,734,799968,800546,1.03e-07,54.7
Sb_strain17,PMA1|YGL008C|918,CM002959.1,33.121,157,918,243,392,231562,232020,1.37e-07,54.3
Sb_strain17,TPS1|YBR126C|495,CM002952.1,100.0,495,495,1,495,495732,494248,0.0,1027.0
Sb_strain17,TPS1|YBR126C|495,CM002947.1,37.251,451,495,41,481,65434,66759,2.32e-90,300.0
Sb_strain17,TPS1|YBR126C|495,CM002947.1,35.663,415,495,63,472,781080,779860,1.84e-82,278.0
Sb_strain17,TPS1|YBR126C|495,CM002954.1,34.321,405,495,101,486,607575,608774,9.78e-72,246.0
Sb_strain17,GPD1|YDL022W|391,CM002954.1,100.0,391,391,1,391,419991,421163,0.0,810.0
Sb_strain17,GPD1|YDL022W|391,CM002954.1,100.0,391,391,1,391,422388,423560,0.0,810.0
Sb_strain17,GPD1|YDL022W|391,CM002949.1,75.067,373,391,20,391,186707,187825,0.0,600.0
Sb_strain17,GPD1|YDL022W|391,CM002949.1,63.158,38,391,354,391,187858,187971,1.25e-08,55.8
Sb_strain17,GLR1|YPL091W|483,CM002950.1,99.379,483,483,1,483,293344,294792,0.0,994.0
Sb_strain17,GLR1|YPL091W|483,CM002950.1,25.451,499,483,14,479,442333,440918,9.85e-29,119.0
Sb_strain17,GLR1|YPL091W|483,CM002956.1,27.812,489,483,6,477,89173,87755,1.33e-44,167.0
Sb_strain17,TRR1|YDR353W|319,CM002954.1,100.0,319,319,1,319,1165673,1166629,0.0,659.0
Sb_strain17,TRR1|YDR353W|319,CM002958.1,85.58,319,319,1,319,306653,307609,0.0,580.0
Sc_S288C,AAD15|YOL165C|143,NC_001147.6,100.0,143,143,1,143,2078,1650,2.91e-94,296.0
Sc_S288C,AAD15|YOL165C|143,NC_001135.5,95.804,143,143,1,143,314550,314978,2.83e-90,284.0
Sc_S288C,AAD15|YOL165C|143,NC_001138.5,87.597,129,143,1,129,14763,14377,1.4e-72,234.0
Sc_S288C,AAD15|YOL165C|143,NC_001136.10,79.845,129,143,1,129,18035,17649,4.59e-67,218.0
Sc_S288C,AAD15|YOL165C|143,NC_001142.9,79.845,129,143,1,129,727810,728196,8.29e-67,217.0
Sc_S288C,AAD15|YOL165C|143,NC_001146.8,78.295,129,143,1,129,16579,16193,1.19e-66,217.0
Sc_S288C,AIF1|YNR074C|378,NC_001146.8,100.0,378,378,1,378,778738,777605,0.0,763.0
Sc_S288C,ARN2|YHL047C|620,NC_001140.6,100.0,620,620,1,620,10213,8354,0.0,1271.0
Sc_S288C,ARN2|YHL047C|620,NC_001140.6,55.333,600,620,19,615,20908,19109,0.0,701.0
Sc_S288C,ARN2|YHL047C|620,NC_001135.5,45.896,597,620,10,597,8305,6539,2.87e-170,536.0
Sc_S288C,ARN2|YHL047C|620,NC_001143.9,45.729,597,620,10,597,661463,663229,1.09e-169,535.0
Sc_S288C,ARN2|YHL047C|620,NC_001137.3,43.19,558,620,53,607,27816,29474,1.23e-140,451.0
Sc_S288C,ARN2|YHL047C|620,NC_001147.6,32.123,551,620,68,611,21128,19506,5e-77,266.0
Sc_S288C,ASP3-1|YLR155C|362,NC_001144.5,100.0,362,362,1,362,487289,486204,0.0,738.0
Sc_S288C,ASP3-1|YLR155C|362,NC_001144.5,100.0,362,362,1,362,483637,482552,0.0,738.0
Sc_S288C,ASP3-1|YLR155C|362,NC_001144.5,100.0,362,362,1,362,474057,472972,0.0,738.0
Sc_S288C,ASP3-1|YLR155C|362,NC_001144.5,100.0,362,362,1,362,470405,469320,0.0,738.0
Sc_S288C,ASP3-1|YLR155C|362,NC_001136.10,49.415,342,362,28,362,1108846,1109844,1.44e-98,319.0
Sc_S288C,ASP3-1|YLR155C|362,NC_001146.8,25.455,275,362,89,346,336848,337570,8.96e-09,55.8
Sc_S288C,ASP3-2|YLR157C|362,NC_001144.5,100.0,362,362,1,362,487289,486204,0.0,738.0
Sc_S288C,ASP3-2|YLR157C|362,NC_001144.5,100.0,362,362,1,362,483637,482552,0.0,738.0
Sc_S288C,ASP3-2|YLR157C|362,NC_001144.5,100.0,362,362,1,362,474057,472972,0.0,738.0
Sc_S288C,ASP3-2|YLR157C|362,NC_001144.5,100.0,362,362,1,362,470405,469320,0.0,738.0
Sc_S288C,ASP3-2|YLR157C|362,NC_001136.10,49.415,342,362,28,362,1108846,1109844,1.44e-98,319.0
Sc_S288C,ASP3-2|YLR157C|362,NC_001146.8,25.455,275,362,89,346,336848,337570,8.96e-09,55.8
Sc_S288C,ASP3-3|YLR158C|362,NC_001144.5,100.0,362,362,1,362,487289,486204,0.0,738.0
Sc_S288C,ASP3-3|YLR158C|362,NC_001144.5,100.0,362,362,1,362,483637,482552,0.0,738.0
Sc_S288C,ASP3-3|YLR158C|362,NC_001144.5,100.0,362,362,1,362,474057,472972,0.0,738.0
Sc_S288C,ASP3-3|YLR158C|362,NC_001144.5,100.0,362,362,1,362,470405,469320,0.0,738.0
Sc_S288C,ASP3-3|YLR158C|362,NC_001136.10,49.415,342,362,28,362,1108846,1109844,1.44e-98,319.0
Sc_S288C,ASP3-3|YLR158C|362,NC_001146.8,25.455,275,362,89,346,336848,337570,8.96e-09,55.8
Sc_S288C,ASP3-4|YLR160C|362,NC_001144.5,100.0,362,362,1,362,487289,486204,0.0,738.0
Sc_S288C,ASP3-4|YLR160C|362,NC_001144.5,100.0,362,362,1,362,483637,482552,0.0,738.0
Sc_S288C,ASP3-4|YLR160C|362,NC_001144.5,100.0,362,362,1,362,474057,472972,0.0,738.0
Sc_S288C,ASP3-4|YLR160C|362,NC_001144.5,100.0,362,362,1,362,470405,469320,0.0,738.0
Sc_S288C,ASP3-4|YLR160C|362,NC_001136.10,49.415,342,362,28,362,1108846,1109844,1.44e-98,319.0
Sc_S288C,ASP3-4|YLR160C|362,NC_001146.8,25.455,275,362,89,346,336848,337570,8.96e-09,55.8
Sc_S288C,AYT1|YLL063C|474,NC_001144.5,100.0,474,474,1,474,16072,14651,0.0,983.0
Sc_S288C,BDS1|YOL164W|646,NC_001147.6,100.0,646,646,1,646,6175,8112,0.0,1355.0
Sc_S288C,COS10|YNR075W|374,NC_001146.8,100.0,374,374,1,374,779916,781037,0.0,773.0
Sc_S288C,COS10|YNR075W|374,NC_001146.8,47.09,378,374,3,373,8357,9469,2.8e-96,313.0
Sc_S288C,COS10|YNR075W|374,NC_001138.5,48.138,376,374,3,373,6453,7559,9.07e-100,323.0
Sc_S288C,COS10|YNR075W|374,NC_001139.9,47.2,375,374,3,373,1082702,1081590,1.1e-97,317.0
Sc_S288C,COS10|YNR075W|374,NC_001139.9,36.126,382,374,5,369,2817,3923,8.46e-64,219.0
Sc_S288C,COS10|YNR075W|374,NC_001134.8,47.027,370,374,3,367,811452,810364,6.46e-94,306.0
Sc_S288C,COS10|YNR075W|374,NC_001145.3,47.027,370,374,3,367,7271,8359,6.46e-94,306.0
Sc_S288C,COS10|YNR075W|374,NC_001140.6,46.032,378,374,3,373,6428,7540,4.33e-91,298.0
Sc_S288C,COS10|YNR075W|374,NC_001140.6,34.426,244,374,137,373,15403,16113,3.53e-46,123.0
Sc_S288C,COS10|YNR075W|374,NC_001140.6,36.364,143,374,21,138,14979,15407,3.53e-46,79.3
Sc_S288C,COS10|YNR075W|374,NC_001142.9,44.974,378,374,3,373,743972,742860,1.06e-88,291.0
Sc_S288C,COS10|YNR075W|374,NC_001142.9,69.048,42,374,332,373,10153,10028,1.26e-08,55.5
Sc_S288C,COS10|YNR075W|374,NC_001141.2,45.109,368,374,3,365,438152,437064,3.28e-88,289.0
Sc_S288C,COS10|YNR075W|374,NC_001141.2,69.048,42,374,332,373,10170,10045,1.26e-08,55.5
Sc_S288C,COS10|YNR075W|374,NC_001136.10,44.709,378,374,3,373,1829,2941,6.21e-88,288.0
Sc_S288C,COS10|YNR075W|374,NC_001143.9,41.223,376,374,5,372,14590,15699,3.12e-75,252.0
Sc_S288C,COS10|YNR075W|374,NC_001135.5,30.612,294,374,115,374,306090,306929,1.94e-26,110.0
Sc_S288C,COS10|YNR075W|374,NC_001135.5,24.607,191,374,1,183,126676,126137,4.01e-07,50.8
Sc_S288C,COS10|YNR075W|374,NC_001147.6,75.0,56,374,319,374,12963,12796,1.36e-19,89.7
Sc_S288C,COS10|YNR075W|374,NC_001133.9,30.488,164,374,21,183,3891,3412,8.18e-16,78.2
Sc_S288C,COS10|YNR075W|374,NC_001133.9,26.619,139,374,17,152,179901,179485,6.91e-09,56.2
Sc_S288C,COS10|YNR075W|374,NC_001133.9,23.913,138,374,20,154,184973,185380,4.66e-06,47.4
Sc_S288C,COS10|YNR075W|374,NC_001144.5,39.726,73,374,115,187,1061486,1061701,5.09e-10,60.1
Sc_S288C,COS6|YGR295C|381,NC_001139.9,100.0,381,381,1,381,1082729,1081587,0.0,772.0
Sc_S288C,COS6|YGR295C|381,NC_001139.9,41.995,381,381,7,377,2802,3926,3.48e-83,275.0
Sc_S288C,COS6|YGR295C|381,NC_001139.9,24.868,189,381,3,186,402604,403155,1.45e-10,61.6
Sc_S288C,COS6|YGR295C|381,NC_001138.5,86.614,381,381,1,381,6426,7562,0.0,662.0
Sc_S288C,COS6|YGR295C|381,NC_001146.8,86.877,381,381,1,381,8330,9472,0.0,660.0
Sc_S288C,COS6|YGR295C|381,NC_001146.8,46.966,379,381,6,380,779910,781034,1.41e-97,317.0
Sc_S288C,COS6|YGR295C|381,NC_001141.2,82.258,372,381,1,372,438179,437064,0.0,622.0
Sc_S288C,COS6|YGR295C|381,NC_001140.6,81.053,380,381,1,380,6401,7540,0.0,620.0
Sc_S288C,COS6|YGR295C|381,NC_001140.6,41.365,249,381,144,380,15403,16113,2.25e-68,160.0
Sc_S288C,COS6|YGR295C|381,NC_001140.6,38.462,169,381,1,145,14901,15407,2.25e-68,116.0
Sc_S288C,COS6|YGR295C|381,NC_001145.3,82.759,377,381,1,377,7244,8368,0.0,620.0
Sc_S288C,COS6|YGR295C|381,NC_001134.8,82.759,377,381,1,377,811479,810355,0.0,620.0
Sc_S288C,COS6|YGR295C|381,NC_001142.9,81.053,380,381,1,380,743999,742860,0.0,609.0
Sc_S288C,COS6|YGR295C|381,NC_001136.10,78.421,380,381,1,380,1802,2941,0.0,588.0
Sc_S288C,COS6|YGR295C|381,NC_001143.9,61.111,378,381,1,374,14560,15684,2e-140,440.0
Sc_S288C,COS6|YGR295C|381,NC_001133.9,47.59,166,381,26,189,3894,3412,1.77e-41,136.0
Sc_S288C,COS6|YGR295C|381,NC_001133.9,28.571,119,381,199,313,3401,3063,1.77e-41,44.7
Sc_S288C,COS6|YGR295C|381,NC_001133.9,55.556,18,381,309,326,3081,3028,1.77e-41,25.8
Sc_S288C,COS6|YGR295C|381,NC_001133.9,28.723,188,381,20,203,179910,179356,4.07e-12,66.6
Sc_S288C,COS6|YGR295C|381,NC_001133.9,23.899,159,381,19,175,188167,188640,8.25e-09,56.2
Sc_S288C,COS6|YGR295C|381,NC_001133.9,24.828,145,381,19,161,184952,185380,1.34e-07,52.4
